NASA+Goddard+Space+Flight+Center,Aeris+Technologies+Inc,Ultrasensitive Airborne Formaldehyde Monitor Phase I,1/1/2016,12/31/2016,124967,Science
NASA+Goddard+Space+Flight+Center,Irvine+Sensors+Corporation,Bringing 3D Memory Cubes to Space: a &quot;Rad-Hard by Design Study&quot; with an Open  NASA+Ames+Research+Centerhitecture Phase I,1/1/2016,12/31/2016,124809,Science
NASA+Jet+Propulsion+Laboratory,Brimrose+Technology+Corporation,Instrumentation for Multiple Radiation Detection Based On Novel Mercurous Halides for Nuclear Planetology Phase II,1/1/2015,12/31/2015,749805,Small Business Technology Transfer
NASA+Marshall+Space+Flight+Center,Keystone+Synergistic+Enterprises+Inc,Metal Digital Direct Manufacturing (MDDM) for Close-Out of Combustion Chambers and Nozzle Fabrications Phase II,1/1/2015,12/31/2015,752544,Small Business Technology Transfer
NASA+Armstrong+Flight+Research+Center,Parabilis+Space+Technologies+Inc,High Performance Hybrid Upper Stage for NanoLaunch Vehicles Phase II,1/1/2015,12/31/2015,749317,Small Business Technology Transfer
NASA+Kennedy+Space+Center,Honeybee+Robotics+Ltd,The World is Not Enough (WINE): Harvesting Local Resources for Eternal Exploration of Space Phase II,1/1/2015,12/31/2015,749975,Small Business Technology Transfer
NASA+Stennis+Space+Center,Solid+State+Ceramics+Inc,Extreme Environment Ceramic Energy Harvesting/Sensors Phase II,1/1/2015,12/31/2015,754929,Small Business Technology Transfer
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Prime+Photonics+LC,Modified Acoustic Emission for Prognostic Health Monitoring Phase II,1/1/2015,12/31/2015,747642,Small Business Technology Transfer
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Wavefront+LLC,ShortWave Infrared Focal Plane Technology for Close-Range Active Mineralogy Mapping (SWIFT-CAMM) Phase II,1/1/2015,12/31/2015,749994,Small Business Technology Transfer
NASA+Johnson+Space+Center,Intelligent+Optical+Systems+Inc,Advanced Gas Sensing Technology for Space Suits Phase II,1/1/2015,12/31/2015,754966,Small Business Technology Transfer
NASA+Goddard+Space+Flight+Center,CFD+Rese NASA+Ames+Research+Centerh+Corporation,Improved Forecasting of Solar Particle Events and their Effects on Space Electronics Phase II,1/1/2015,12/31/2015,749933,Small Business Technology Transfer
NASA+Ames+Research+Center,TRACLabs+Inc,Adaptive Resource Estimation and Visualization for Planning Robotic Missions Phase II,1/1/2015,12/31/2015,749962,Small Business Technology Transfer
NASA+Goddard+Space+Flight+Center,Predictive+Science+Inc,A Coupled System for Predicting SPE Fluxes Phase II,1/1/2015,12/31/2015,741585,Small Business Technology Transfer
NASA+Goddard+Space+Flight+Center,Q-Peak+Inc,Compact Laser for In-Situ Compositional Analysis Phase II,1/1/2015,12/31/2015,753116,Small Business Technology Transfer
NASA+Armstrong+Flight+Research+Center,M4+Engineering+Inc,Innovative Aerodynamic Modeling for Aeroservoelastic Analysis and Design Phase II,1/1/2015,12/31/2015,749955,Small Business Technology Transfer
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Voxtel+Inc,Highly Sensitive Flash LADAR Camera Phase II,1/1/2015,12/31/2015,754999,Small Business Technology Transfer
NASA+Stennis+Space+Center,American+GNC+Corporation,Integrated Monitoring AWAReness Environment (IM-AWARE) Phase II,1/1/2015,12/31/2015,749993,Small Business Technology Transfer
NASA+Kennedy+Space+Center,Astrobotic+Technology+Inc,Subsurface Prospecting by Planetary Drones Phase II,1/1/2015,12/31/2015,754266,Small Business Technology Transfer
NASA+Jet+Propulsion+Laboratory,AlphaSense+Inc,A Novel 3D Printer to Support Additive Manufacturing of Gradient Metal Alloy Structures Phase II,1/1/2015,12/31/2015,748536,Space Technology
NASA+Goddard+Space+Flight+Center,AOSense+Inc,Stabilized Portable External Cavity Laser (SPECL) Phase II,1/1/2015,12/31/2015,749906,Science
NASA+Goddard+Space+Flight+Center,Biospherical+Instruments+Inc,14-Decades Calibration in Airborne Detectors for Environmental Science (14DeCADES) Phase II,1/1/2015,12/31/2015,737551,Science
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,AeroMancer+Technologies+Corporation,3D Flow Field Measurements using Aerosol Correlation Velocimetry Phase II,1/1/2015,12/31/2015,749998,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Jet+Propulsion+Laboratory,UNITED+SILICON+CARBIDE+INC,Extreme Environment Electronics Based on Silicon Carbide Phase II,1/1/2015,12/31/2015,749645,Science
NASA+Marshall+Space+Flight+Center,Paragon+Space+Development+Corporation,Fabric Inflated Insulating Shroud for Cryogenic In-Space Transportation Phase II,1/1/2015,12/31/2015,747917,Human Exploration and Operations
NASA+Marshall+Space+Flight+Center,Tethers+Unlimited+Inc,CRISSP - Customizable Recyclable International Space Station Packaging Phase II,1/1/2015,12/31/2015,1240921,Human Exploration and Operations
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,TDA+Rese NASA+Ames+Research+Centerh+Inc,Multifunctional Polyolefin Matrix Composite Structures Phase II,1/1/2015,12/31/2015,749976,Human Exploration and Operations
NASA+Johnson+Space+Center,Parabilis+Space+Technologies+Inc,Additively Manufactured Monolithic LOx/Methane Vortex RCS Thruster Phase II,1/1/2015,12/31/2015,749797,Human Exploration and Operations
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Southwest+Sciences+Inc,Instrument for Airborne Measurement of Carbonyl Sulfide Phase II,1/1/2015,12/31/2015,750000,Science
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,MicroLink+Devices+Inc,Large-Area Multi-Junction Epitaxial Lift-Off Solar Cells with Backside Contacts Phase II,1/1/2015,12/31/2015,900000,Science
NASA+Marshall+Space+Flight+Center,Giner+Inc,High Pressure Electrochemical Oxygen Generation for ISS Phase II,1/1/2015,12/31/2015,747522,Human Exploration and Operations
NASA+Marshall+Space+Flight+Center,Plasma+Processes+LLC,Metallic Joining to Advanced Ceramic Composites Phase II,1/1/2015,12/31/2015,750000,Human Exploration and Operations
NASA+Jet+Propulsion+Laboratory,ROCCOR+LLC,Dimensionally Stable Structural Space Cable Phase II,1/1/2015,12/31/2015,749933,Science
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Quest+Thermal+Group,Vapor Cooled Structure MLI:  Efficient Vapor Cooling of Structural Elements Phase II,1/1/2015,12/31/2015,752225,Human Exploration and Operations
NASA+Jet+Propulsion+Laboratory,Tendeg+LLC,ROC-Rib Deployable Ka-Band Antenna for Nanosatellites Phase II,1/1/2015,12/31/2015,749968,Science
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Advanced+Systems++Technologies+Inc,Interferometric Correlator for Acoustic Radiation &amp; Underlying Structural Vibration (ICARUSV) Phase II,1/1/2015,12/31/2015,752273,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Marshall+Space+Flight+Center,Second+Star+Algonumerix,BeatMark Software to Reduce the Cost of X-Ray Mirror Fabrication by Optimization of Polishing and Metrology Cycle Phase II,1/1/2015,12/31/2015,751024,Science
NASA+Kennedy+Space+Center,Deep+Space+Industries+Inc,Task-Specific Asteroid Simulants for Ground Testing Phase II,1/1/2015,12/31/2015,748891,Human Exploration and Operations
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Pioneer+Astronautics,Nitrous Ethane-Ethylene Rocket with Hypergolic Ignition Phase II,1/1/2015,12/31/2015,754607,Science
NASA+Ames+Research+Center,Crown+Consulting+Inc,Verification &amp; Validation of Complex Autonomy Concepts Using the Cloud Phase II,1/1/2015,12/31/2015,749927,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Jet+Propulsion+Laboratory,Motiv+Space+Systems+Inc,Dual Axis Controller for Extreme Environments Phase II,1/1/2015,12/31/2015,749289,Science
NASA+Goddard+Space+Flight+Center,QmagiQ,Antimony-Based Focal Plane Arrays for Shortwave-Infrared to Visible Applications Phase II,1/1/2015,12/31/2015,749980,Science
NASA+Ames+Research+Center,Energid+Technologies,Robotic Arm for Assistive Free-Flyers Phase II,1/1/2015,12/31/2015,,Space Technology
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Voxtel+Inc,High-Gain Low-Excess-Noise APD Arrays for Near-Single-Photon-Sensitive LADAR Phase I,1/1/2016,12/31/2016,123214,Small Business Technology Transfer
NASA+Stennis+Space+Center,Tetra+Rese NASA+Ames+Research+Centerh+Corporation,Efficient High Fidelity Computational Tool for Acoustically Driven Multiphysics Propulsion Modeling Phase I,1/1/2016,12/31/2016,125000,Small Business Technology Transfer
NASA+Ames+Research+Center,Protoinnovations+LLC,Increasing the Performance of Autonomous Planetary Robots Through Environmental Manipulations Phase I,1/1/2016,12/31/2016,124658,Small Business Technology Transfer
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,SCCAQ+Energy+LLC,Advanced Stirling Regenerator and Heat Exchanger Assembly for Radioisotope Stirling Space Power Phase I,1/1/2016,12/31/2016,124998,Small Business Technology Transfer
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,SCCAQ+Energy+LLC,Innovative Stirling Convertor for Distributed Electric Power from Thermal Energy Recovery Phase I,1/1/2016,12/31/2016,124989,Small Business Technology Transfer
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,SCCAQ+Energy+LLC,400 W Stirling Convertor for kW-Class Space Power System Phase I,1/1/2016,12/31/2016,124989,Small Business Technology Transfer
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,PC+Krause+and+Associates+Inc,Hybrid Modeling Capability for Aircraft Electrical Propulsion Systems Phase I,1/1/2016,12/31/2016,125000,Small Business Technology Transfer
NASA+Ames+Research+Center,Honeybee+Robotics+Ltd,In-Situ Spectroscopic Europa Explorer (ISEE) Phase I,1/1/2016,12/31/2016,120062,Small Business Technology Transfer
NASA+Johnson+Space+Center,Paragon+Space+Development+Corporation,Development of the Integrated Water Recovery Assembly (IRA) for Recycling Habitation Wastewater Stre Phase I,1/1/2016,12/31/2016,124563,Small Business Technology Transfer
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Nanosonic+Inc,Integrated Sensors for the Evaluation of Structural Integrity of Inflatable Habitats Phase I,1/1/2016,12/31/2016,125000,Small Business Technology Transfer
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Bluecom+Systems+And+Consulting+LLC,Wideband Autonomous Cognitive Radios for Networked Satellites Communications Phase II,1/1/2015,12/31/2015,748283,Small Business Technology Transfer
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Materials+Rese NASA+Ames+Research+Centerh+and+Design+Inc,Ceramic Matrix Composite Environmental Barrier Coating Durability Model Phase II,1/1/2015,12/31/2015,749880,Small Business Technology Transfer
NASA+Jet+Propulsion+Laboratory,ChromoLogic+LLC,Multifunctional Environmental Digital Scanning Electron Microprobe (MEDSEM) Phase II,1/1/2015,12/31/2015,749989,Small Business Technology Transfer
NASA+Johnson+Space+Center,N5+Sensors+Inc,Nanoengineered Hybrid Gas Sensors for Spacesuit Monitoring Phase II,1/1/2015,12/31/2015,754751,Small Business Technology Transfer
NASA+Marshall+Space+Flight+Center,Garvey+Spacecraft+Corporation,NLV Upper Stage Development and Flight Testing Phase II,1/1/2015,12/31/2015,749341,Small Business Technology Transfer
NASA+Marshall+Space+Flight+Center,MagiQ+Technologies+Inc,Fast-Light Enhanced Fiber Gyroscope Phase II,1/1/2016,12/31/2016,749931,Science
NASA+Goddard+Space+Flight+Center,Swift+Engineering+Inc,Swift Ultra Long Endurance (SULE) Unmanned Air Vehicle (UAV) Phase II,1/1/2016,12/31/2016,749589,Science
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,FastCAP+Systems+Corporation,Ultracapacitor Based Power Supply for CubeSats Phase II,1/1/2016,12/31/2016,724208,Science
NASA+Jet+Propulsion+Laboratory,White+Light+Power+Inc,Bulk GaN Schottky Diodes for Millimeter Wave Frequency Multipliers Phase II,1/1/2016,12/31/2016,727280,Science
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,NEI+Corporation,Performance Enhancement of Deicing Systems with the Use of an Anti-Ice Nano-Coating Phase II,1/1/2016,12/31/2016,794953,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Lynntech+Inc,Advanced Anode Electrocatalysis Concept for Direct Methane SOFCs Phase II,1/1/2016,12/31/2016,749175,Human Exploration and Operations
NASA+Johnson+Space+Center,Protoinnovations+LLC,Retractable Robotic Anchor for Hard Rock and Granular Soils Phase II,1/1/2016,12/31/2016,749682,Human Exploration and Operations
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Kymeta+Government+Solutions,Ka-Band Electronically Steered CubeSat Antenna Phase II,1/1/2016,12/31/2016,749649,Human Exploration and Operations
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Composite+Technology+Development+Inc,200W Deep Space CubeSat Composite Beam Roll-Up Solar Array (COBRA) Phase II,1/1/2016,12/31/2016,749997,Human Exploration and Operations
NASA+Ames+Research+Center,TRACLabs+Inc,Integrating Standard Operating Procedures with Spacecraft Automation Phase II,1/1/2016,12/31/2016,748351,Human Exploration and Operations
NASA+Goddard+Space+Flight+Center,Advanced+Cooling+Technologies+Inc,Loop Heat Pipe Manufacturing via DMLS for CubeSAT Applications Phase II,1/1/2016,12/31/2016,749823,Science
NASA+Goddard+Space+Flight+Center,Iris+Technology+Corporation,Deep Space Cryocooler System (DSCS) Phase II,1/1/2016,12/31/2016,749524,Science
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Bridger+Photonics+Inc,High Power Thermally Optimized Blue Laser for Lidar Phase II,1/1/2016,12/31/2016,749848,Science
NASA+Jet+Propulsion+Laboratory,Mainstream+Engineering+Corporation,Bidirectional Dual Active Bridge Power Converter for Spacecraft Power Systems Phase II,1/1/2016,12/31/2016,754285,Science
NASA+Jet+Propulsion+Laboratory,Tendeg+LLC,Solar Array for a Starshade Inner Disk Phase II,1/1/2016,12/31/2016,749884,Science
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Aerodyne+Rese NASA+Ames+Research+Centerh+Inc,Electrometric Aviation Soot Monitor Phase II,1/1/2016,12/31/2016,749999,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Armstrong+Flight+Research+Center,Windhover+Labs,Windhover Unmanned Aircraft Systems (UAS) Software Ecosystem Phase II,1/1/2016,12/31/2016,749566,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Jet+Propulsion+Laboratory,STAR+Cryoelectronics+LLC,Superconducting Magnesium Diboride Thin Films for Ground Receiver Detectors Phase II,1/1/2016,12/31/2016,749941,Human Exploration and Operations
NASA+Ames+Research+Center,Nanosonic+Inc,Flexible High Char Yield Hybridsil Adhesive Materials for Next Generation Ablative Thermal Protecti Phase II,1/1/2016,12/31/2016,750000,Human Exploration and Operations
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Luna+Innovations+Inc,Integrated Structural Health Sensors for Inflatable Space Habitats Phase II,1/1/2016,12/31/2016,735139,Human Exploration and Operations
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Converter+Source+LLC,Innovative Stirling-Cycle Cryocooler for Long Term In-Space Storage of Cryogenic Liquid Propellants Phase II,1/1/2016,12/31/2016,748798,Human Exploration and Operations
NASA+Marshall+Space+Flight+Center,ROCCOR+LLC,Bonding and Analysis of Composite TRAC Booms for NASA Science Missions Phase II,1/1/2016,12/31/2016,751522,Space Technology
NASA+Jet+Propulsion+Laboratory,Virginia+Diodes+Inc,640 GHz Heterodyne Polarimeter Phase II,1/1/2016,12/31/2016,749911,Science
NASA+Jet+Propulsion+Laboratory,Q-Peak+Inc,Ultra Compact Laser for 3D Imaging LIDAR Phase II,1/1/2016,12/31/2016,754923,Science
NASA+Jet+Propulsion+Laboratory,e-beam+Inc,Ka-Band Klystron Amplifier for CUBESATs Phase II,1/1/2016,12/31/2016,749543,Science
NASA+Goddard+Space+Flight+Center,Creare+LLC,An Efficient Reliable Vibration-Free Refrigerant Pump for Space Applications Phase II,1/1/2016,12/31/2016,747804,Science
NASA+Ames+Research+Center, NASA+Ames+Research+Centerhitecture+Technology+Corporation,Integrated Multi-Mode Automation for Trajectory Based Operations Phase II,1/1/2016,12/31/2016,749848,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,ZONA+Technology+Inc,Dynamic Flight Simulation Utilizing High Fidelity CFD-Based Nonlinear Reduced Order Model Phase II,1/1/2016,12/31/2016,734526,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Ames+Research+Center, NASA+Ames+Research+Centerhitecture+Technology+Corporation,Automated Real-Time Clearance Analyzer ( NASA+Ames+Research+CenterA) Phase II,1/1/2016,12/31/2016,749869,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Ames+Research+Center,Intelligent+Automation+Inc,Stakeholder Web-Based Interrogable Federated Toolkit (SWIFT) Phase II,1/1/2016,12/31/2016,750000,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Armstrong+Flight+Research+Center,Near+Earth+Autonomy+Inc,Autonomous Contingency Detection and Reaction for Unmanned Aircraft Phase II,1/1/2016,12/31/2016,706226,Aeronautics Rese NASA+Ames+Research+Centerh
NASA+Goddard+Space+Flight+Center,CU+Aerospace+LLC,NonLinear Parallel OPtimization Tool Phase II,1/1/2016,12/31/2016,754968,Human Exploration and Operations
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Cornerstone+Rese NASA+Ames+Research+Centerh+Group+Inc,Reclaimable Thermally Reversible Polymers for AM Feedstock Phase II,1/1/2016,12/31/2016,754816,Human Exploration and Operations
NASA+Goddard+Space+Flight+Center,AOSense+Inc,Time Inter-Comparison Using Transportable Optical Combs Phase II,1/1/2016,12/31/2016,749331,Human Exploration and Operations
NASA+Johnson+Space+Center,Serionix,Fiber-Based Adsorbents Tailored for PLSS Ammonia and Formaldehyde Removal Phase II,1/1/2016,12/31/2016,750000,Human Exploration and Operations
NASA+Ames+Research+Center,Materials+Modification+Inc,Multipurpose Waste Disposal Bags for Heat Melt Compactor Application Phase II,1/1/2016,12/31/2016,750000,Human Exploration and Operations
NASA+Jet+Propulsion+Laboratory,Environmental+and+Life+Support+Tech,Silver Biocide Analysis &amp; Control Device Phase II,1/1/2016,12/31/2016,750000,Human Exploration and Operations
NASA+Johnson+Space+Center,Innosense+LLC,Modified Ionic Liquid-Based Phase Change Materials as Effective Heat Exchangers Phase II,1/1/2016,12/31/2016,755000,Space Technology
NASA+Johnson+Space+Center,TRACLabs+Inc,Context-Sensitive Augmented Reality for Mission Operations Phase II,1/1/2016,12/31/2016,749729,Space Technology
NASA+Marshall+Space+Flight+Center,Touchstone+Rese NASA+Ames+Research+Centerh+Laboratory+Ltd,Metal Matrix Composite Enchanced Aluminum Structures Phase II,1/1/2016,12/31/2016,749997,Space Technology
